"tcg","editionCode","editionName","cardCode","cardName","cardNumber","rarity","tags","imageUrl","condition","quantity","referencePrice","marginMultiplier"
"YUGIOH","RA05","Rarity Collection 5","687089","Eldlixir of Black Awakening (Platinum Secret Rare)","RA05-EN065","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687089_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687090","Eldlixir of Black Awakening (Secret Rare)","RA05-EN065","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687090_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687092","Eldlixir of Black Awakening (Ultimate Rare)","RA05-EN065","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687092_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687093","Eldlixir of Black Awakening (Ultra Rare)","RA05-EN065","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687093_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687097","Dogmatika Nation","RA05-EN066","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687097_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687094","Dogmatika Nation (Collector's Rare)","RA05-EN066","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687094_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687095","Dogmatika Nation (Platinum Secret Rare)","RA05-EN066","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687095_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687096","Dogmatika Nation (Secret Rare)","RA05-EN066","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687096_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687098","Dogmatika Nation (Ultimate Rare)","RA05-EN066","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687098_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687099","Dogmatika Nation (Ultra Rare)","RA05-EN066","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687099_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687103","Branded in High Spirits","RA05-EN067","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687103_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687100","Branded in High Spirits (Collector's Rare)","RA05-EN067","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687100_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687101","Branded in High Spirits (Platinum Secret Rare)","RA05-EN067","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687101_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687102","Branded in High Spirits (Secret Rare)","RA05-EN067","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687102_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687104","Branded in High Spirits (Ultimate Rare)","RA05-EN067","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687104_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687105","Branded in High Spirits (Ultra Rare)","RA05-EN067","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687105_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687109","Spright Starter","RA05-EN068","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687109_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687106","Spright Starter (Collector's Rare)","RA05-EN068","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687106_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687107","Spright Starter (Platinum Secret Rare)","RA05-EN068","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687107_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687108","Spright Starter (Secret Rare)","RA05-EN068","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687108_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687110","Spright Starter (Ultimate Rare)","RA05-EN068","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687110_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687111","Spright Starter (Ultra Rare)","RA05-EN068","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687111_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687115","Stake your Soul!","RA05-EN069","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687115_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687112","Stake your Soul! (Collector's Rare)","RA05-EN069","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687112_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687113","Stake your Soul! (Platinum Secret Rare)","RA05-EN069","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687113_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687114","Stake your Soul! (Secret Rare)","RA05-EN069","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687114_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687116","Stake your Soul! (Ultimate Rare)","RA05-EN069","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687116_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687117","Stake your Soul! (Ultra Rare)","RA05-EN069","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687117_200w.jpg","NM","0","4.94","1"
"YUGIOH","RA05","Rarity Collection 5","687121","Crimson Gaia","RA05-EN070","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687121_200w.jpg","NM","0","3.99","1"
"YUGIOH","RA05","Rarity Collection 5","687118","Crimson Gaia (Collector's Rare)","RA05-EN070","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687118_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687119","Crimson Gaia (Platinum Secret Rare)","RA05-EN070","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687119_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687120","Crimson Gaia (Secret Rare)","RA05-EN070","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687120_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687122","Crimson Gaia (Ultimate Rare)","RA05-EN070","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687122_200w.jpg","NM","0","14.98","1"
"YUGIOH","RA05","Rarity Collection 5","687123","Crimson Gaia (Ultra Rare)","RA05-EN070","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687123_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687127","Heavy Polymerization","RA05-EN071","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687127_200w.jpg","NM","0","3.99","1"
"YUGIOH","RA05","Rarity Collection 5","687124","Heavy Polymerization (Collector's Rare)","RA05-EN071","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687124_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687125","Heavy Polymerization (Platinum Secret Rare)","RA05-EN071","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687125_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687126","Heavy Polymerization (Secret Rare)","RA05-EN071","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687126_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687128","Heavy Polymerization (Ultimate Rare)","RA05-EN071","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687128_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687129","Heavy Polymerization (Ultra Rare)","RA05-EN071","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687129_200w.jpg","NM","0","4.94","1"
"YUGIOH","RA05","Rarity Collection 5","687133","Primite Lordly Lode","RA05-EN072","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687133_200w.jpg","NM","0","8.03","1"
"YUGIOH","RA05","Rarity Collection 5","687130","Primite Lordly Lode (Collector's Rare)","RA05-EN072","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687130_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687131","Primite Lordly Lode (Platinum Secret Rare)","RA05-EN072","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687131_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687132","Primite Lordly Lode (Secret Rare)","RA05-EN072","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687132_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687134","Primite Lordly Lode (Ultimate Rare)","RA05-EN072","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687134_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687135","Primite Lordly Lode (Ultra Rare)","RA05-EN072","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687135_200w.jpg","NM","0","4.92","1"
"YUGIOH","RA05","Rarity Collection 5","687139","YummyusmentAcroquey","RA05-EN073","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687139_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687136","YummyusmentAcroquey (Collector's Rare)","RA05-EN073","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687136_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687137","YummyusmentAcroquey (Platinum Secret Rare)","RA05-EN073","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687137_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687138","YummyusmentAcroquey (Secret Rare)","RA05-EN073","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687138_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687140","YummyusmentAcroquey (Ultimate Rare)","RA05-EN073","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687140_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687141","YummyusmentAcroquey (Ultra Rare)","RA05-EN073","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687141_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687145","YummySurprise","RA05-EN074","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687145_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687142","YummySurprise (Collector's Rare)","RA05-EN074","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687142_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687143","YummySurprise (Platinum Secret Rare)","RA05-EN074","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687143_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687144","YummySurprise (Secret Rare)","RA05-EN074","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687144_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687146","YummySurprise (Ultimate Rare)","RA05-EN074","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687146_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687147","YummySurprise (Ultra Rare)","RA05-EN074","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687147_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687151","Radiant Typhoon Vision","RA05-EN075","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687151_200w.jpg","NM","0","8.39","1"
"YUGIOH","RA05","Rarity Collection 5","687148","Radiant Typhoon Vision (Collector's Rare)","RA05-EN075","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687148_200w.jpg","NM","0","16.88","1"
"YUGIOH","RA05","Rarity Collection 5","687149","Radiant Typhoon Vision (Platinum Secret Rare)","RA05-EN075","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687149_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687150","Radiant Typhoon Vision (Secret Rare)","RA05-EN075","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687150_200w.jpg","NM","0","6.43","1"
"YUGIOH","RA05","Rarity Collection 5","687152","Radiant Typhoon Vision (Ultimate Rare)","RA05-EN075","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687152_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687153","Radiant Typhoon Vision (Ultra Rare)","RA05-EN075","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687153_200w.jpg","NM","0","4.89","1"
"YUGIOH","RA05","Rarity Collection 5","687157","Call of the Haunted","RA05-EN076","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687157_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687154","Call of the Haunted (Collector's Rare)","RA05-EN076","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687154_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687155","Call of the Haunted (Platinum Secret Rare)","RA05-EN076","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687155_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687156","Call of the Haunted (Secret Rare)","RA05-EN076","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687156_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687158","Call of the Haunted (Ultimate Rare)","RA05-EN076","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687158_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687159","Call of the Haunted (Ultra Rare)","RA05-EN076","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687159_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687163","Trap Dustshoot","RA05-EN077","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687163_200w.jpg","NM","0","8.12","1"
"YUGIOH","RA05","Rarity Collection 5","687160","Trap Dustshoot (Collector's Rare)","RA05-EN077","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687160_200w.jpg","NM","0","19.98","1"
"YUGIOH","RA05","Rarity Collection 5","687161","Trap Dustshoot (Platinum Secret Rare)","RA05-EN077","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687161_200w.jpg","NM","0","19.98","1"
"YUGIOH","RA05","Rarity Collection 5","687162","Trap Dustshoot (Secret Rare)","RA05-EN077","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687162_200w.jpg","NM","0","20","1"
"YUGIOH","RA05","Rarity Collection 5","687164","Trap Dustshoot (Ultimate Rare)","RA05-EN077","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687164_200w.jpg","NM","0","1.5","1"
"YUGIOH","RA05","Rarity Collection 5","687165","Trap Dustshoot (Ultra Rare)","RA05-EN077","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687165_200w.jpg","NM","0","19.97","1"
"YUGIOH","RA05","Rarity Collection 5","687169","Dragon's Rebirth","RA05-EN078","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687169_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687166","Dragon's Rebirth (Collector's Rare)","RA05-EN078","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687166_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687167","Dragon's Rebirth (Platinum Secret Rare)","RA05-EN078","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687167_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687168","Dragon's Rebirth (Secret Rare)","RA05-EN078","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687168_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687170","Dragon's Rebirth (Ultimate Rare)","RA05-EN078","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687170_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687171","Dragon's Rebirth (Ultra Rare)","RA05-EN078","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687171_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687175","Iron Thunder","RA05-EN079","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687175_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687172","Iron Thunder (Collector's Rare)","RA05-EN079","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687172_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687173","Iron Thunder (Platinum Secret Rare)","RA05-EN079","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687173_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687174","Iron Thunder (Secret Rare)","RA05-EN079","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687174_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687176","Iron Thunder (Ultimate Rare)","RA05-EN079","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687176_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687177","Iron Thunder (Ultra Rare)","RA05-EN079","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687177_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687181","Dominus Impulse","RA05-EN080","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687181_200w.jpg","NM","0","15.93","1"
"YUGIOH","RA05","Rarity Collection 5","687178","Dominus Impulse (Collector's Rare)","RA05-EN080","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687178_200w.jpg","NM","0","0.6","1"
"YUGIOH","RA05","Rarity Collection 5","687179","Dominus Impulse (Platinum Secret Rare)","RA05-EN080","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687179_200w.jpg","NM","0","49.74","1"
"YUGIOH","RA05","Rarity Collection 5","687180","Dominus Impulse (Secret Rare)","RA05-EN080","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687180_200w.jpg","NM","0","1.5","1"
"YUGIOH","RA05","Rarity Collection 5","687182","Dominus Impulse (Ultimate Rare)","RA05-EN080","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687182_200w.jpg","NM","0","14.98","1"
"YUGIOH","RA05","Rarity Collection 5","687183","Dominus Impulse (Ultra Rare)","RA05-EN080","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687183_200w.jpg","NM","0","1","1"
"YUGIOH","RA05","Rarity Collection 5","687187","Songs of the Dominators","RA05-EN081","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687187_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687184","Songs of the Dominators (Collector's Rare)","RA05-EN081","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687184_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687185","Songs of the Dominators (Platinum Secret Rare)","RA05-EN081","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687185_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687186","Songs of the Dominators (Secret Rare)","RA05-EN081","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687186_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687188","Songs of the Dominators (Ultimate Rare)","RA05-EN081","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687188_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687189","Songs of the Dominators (Ultra Rare)","RA05-EN081","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687189_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687193","Dragon's Mind","RA05-EN082","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687193_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687190","Dragon's Mind (Collector's Rare)","RA05-EN082","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687190_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687191","Dragon's Mind (Platinum Secret Rare)","RA05-EN082","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687191_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687192","Dragon's Mind (Secret Rare)","RA05-EN082","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687192_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687194","Dragon's Mind (Ultimate Rare)","RA05-EN082","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687194_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687195","Dragon's Mind (Ultra Rare)","RA05-EN082","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687195_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687197","Dark Magician","RA05-EN083","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687197_200w.jpg","NM","0","14.97","1"
"YUGIOH","RA05","Rarity Collection 5","687196","Dark Magician (Starlight Rare)","RA05-EN083","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687196_200w.jpg","NM","0","129.75","1"
"YUGIOH","RA05","Rarity Collection 5","687199","Dark Magician Girl","RA05-EN084","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687199_200w.jpg","NM","0","19.91","1"
"YUGIOH","RA05","Rarity Collection 5","687198","Dark Magician Girl (Starlight Rare)","RA05-EN084","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687198_200w.jpg","NM","0","289.92","1"
"YUGIOH","RA05","Rarity Collection 5","687201","Blue-Eyes White Dragon","RA05-EN085","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687201_200w.jpg","NM","0","29.9","1"
"YUGIOH","RA05","Rarity Collection 5","687200","Blue-Eyes White Dragon (Starlight Rare)","RA05-EN085","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687200_200w.jpg","NM","0","299.75","1"
"YUGIOH","RA05","Rarity Collection 5","687203","Red-Eyes Black Dragon","RA05-EN086","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687203_200w.jpg","NM","0","9.97","1"
"YUGIOH","RA05","Rarity Collection 5","687202","Red-Eyes Black Dragon (Starlight Rare)","RA05-EN086","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687202_200w.jpg","NM","0","149.84","1"
"YUGIOH","RA05","Rarity Collection 5","687205","Skull Servant","RA05-EN087","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687205_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687204","Skull Servant (Starlight Rare)","RA05-EN087","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687204_200w.jpg","NM","0","21.99","1"
"YUGIOH","RA05","Rarity Collection 5","687207","Neo-Spacian Aqua Dolphin","RA05-EN088","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687207_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687206","Neo-Spacian Aqua Dolphin (Starlight Rare)","RA05-EN088","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687206_200w.jpg","NM","0","18.98","1"
"YUGIOH","RA05","Rarity Collection 5","687209","Maxx ""C""","RA05-EN089","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687209_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687208","Maxx ""C"" (Starlight Rare)","RA05-EN089","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687208_200w.jpg","NM","0","99.75","1"
"YUGIOH","RA05","Rarity Collection 5","687211","Tour Guide From the Underworld","RA05-EN090","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687211_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687210","Tour Guide From the Underworld (Starlight Rare)","RA05-EN090","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687210_200w.jpg","NM","0","29.99","1"
"YUGIOH","RA05","Rarity Collection 5","687213","Ash Blossom & Joyous Spring","RA05-EN091","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687213_200w.jpg","NM","0","14.88","1"
"YUGIOH","RA05","Rarity Collection 5","687212","Ash Blossom & Joyous Spring (Starlight Rare)","RA05-EN091","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687212_200w.jpg","NM","0","129.98","1"
"YUGIOH","RA05","Rarity Collection 5","687215","Ghost Belle & Haunted Mansion","RA05-EN092","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687215_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687214","Ghost Belle & Haunted Mansion (Starlight Rare)","RA05-EN092","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687214_200w.jpg","NM","0","49.75","1"
"YUGIOH","RA05","Rarity Collection 5","687217","Sky Striker Ace - Raye","RA05-EN093","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687217_200w.jpg","NM","0","9.87","1"
"YUGIOH","RA05","Rarity Collection 5","687216","Sky Striker Ace - Raye (Starlight Rare)","RA05-EN093","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687216_200w.jpg","NM","0","99.75","1"
"YUGIOH","RA05","Rarity Collection 5","687219","Nibiru, the Primal Being","RA05-EN094","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687219_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687218","Nibiru, the Primal Being (Starlight Rare)","RA05-EN094","Starlight Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687218_200w.jpg","NM","0","49.75","1"
"YUGIOH","RA05","Rarity Collection 5","687221","Laundry Dragonmaid","RA05-EN095","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687221_200w.jpg","NM","0","4.85","1"
